1664,Polr2j
1665,Orai2
1666,Cux1
1667,Myl10
1668,Ift22
1669,Cldn15
1670,Ap1s1
1671,Serpine1
1672,Srrt
1673,Pop7
1674,Mospd3
1675,Gm36266
1676,Irs3
1677,Agfg2
1678,Nyap1
1679,Ppp1r35
1680,Zcwpw1
1681,Pilra
1682,Pilrb1
1683,Pilrb2
1684,Mcm7
1685,Taf6
1686,Stag3
1687,Fam20c
1688,Pdgfa
1689,Sun1
1690,Get4
1691,Adap1
1692,3110082I17Rik
1693,Gpr146
1694,Gper1
1695,Ints1
1696,Psmg3
1697,Mad1l1
1698,Nudt1
1699,Snx8
1700,Eif3b
1701,Grifin
1702,Lfng
1703,Card11
1704,Fscn1
1705,Rnf216
1706,Kdelr2
1707,Cyth3
1708,Aimp2
1709,Pdap1
1710,Atp5j2
1711,Rpl21
1712,Gtf3a
1713,Flt3
1714,D5Ertd605e
1715,Flt1
1716,Mtus2
1717,Slc7a1
1718,5930430L01Rik
1719,Hmgb1
1720,Alox5ap
1721,BC028471
1722,Hsph1
1723,Fry
1724,Brca2
1725,Pds5b
1726,Rfc3
1727,Samd9l
1728,Hepacam2
1729,Ppp1r9a
1730,Slc25a13
1731,Dlx6
1732,Asns
1733,Rpa3
1734,Umad1
1735,Ndufa4
1736,Thsd7a
1737,Mdfic
1738,Tfec
1739,Cav2
1740,Met
1741,St7
1742,Lsm8
1743,Cadps2
1744,Ndufa5
1745,Snd1
1746,Rbm28
1747,Kcp
1748,Irf5
1749,Tspan33
1750,Smo
1751,Tmem209
1752,Ssmem1
1753,Cep41
1754,Mest
1755,Tsga13
1756,Podxl
1757,Plxna4
1758,Chchd3
1759,Exoc4
1760,Slc35b4
1761,Akr1b8
1762,Akr1b7
1763,Bpgm
1764,Stra8
1765,2010107G12Rik
1766,Nup205
1767,Mtpn
1768,1110001J03Rik
1769,Tbxas1
1770,1700025N23Rik
1771,Ndufb2
1772,Mrps33
1773,Ssbp1
1774,Clec5a
1775,Mgam
1776,Trbv1
1777,Trbv2
1778,Trbv3
1779,Trbv5
1780,Trbv12-1
1781,Trbv13-1
1782,Trbv16
1783,Trbv19
1784,Trbv21
1785,Trbv23
1786,Trbv26
1787,Trbv29
1788,Trbv30
1789,Prss2
1790,Trbc1
1791,Trbc2
1792,Ephb6
1793,Kel
1794,Fam131b
1795,Zyx
1796,Cul1
1797,Ezh2
1798,Pdia4
1799,Gm16630
1800,Zfp467
1801,Sspo
1802,Gm5111
1803,Gimap4
1804,Gimap7
1805,Gimap5
1806,Gimap3
1807,Tmem176b
1808,Tmem176a
1809,Gpnmb
1810,Mpp6
1811,Dfna5
1812,Osbpl3
1813,Cycs
1814,Hnrnpa2b1
1815,Cbx3
1816,Snx10
1817,Skap2
1818,Hoxa2
1819,Hoxa7
1820,Hoxa9
1821,Hibadh
1822,Creb5
1823,Chn2
1824,9530036M11Rik
1825,Prr15
1826,Wipf3
1827,Gars
1828,Inmt
1829,Lsm5
1830,Herc6
1831,Lancl2
1832,Gprin3
1833,Snca
1834,Ccser1
1835,Hpgds
1836,Tnip3
1837,Mad2l1
1838,Gng12
1839,Serbp1
1840,Il12rb2
1841,Il23r
1842,Tacstd2
1843,Gm43291
1844,Igkc
1845,Rpia
1846,Cd8b1
1847,Gm44175
1848,Cd8a
1849,Mrpl35
1850,Immt
1851,Polr1a
1852,St3gal5
1853,RP24-416M6.5
1854,Atoh8
1855,Usp39
1856,Vamp5
1857,Mat2a
1858,Capg
1859,Reg3g
1860,Gcfc2
1861,Mrpl19
1862,Eva1a
1863,Pole4
1864,Hk2
1865,RP23-81F19.2
1866,Htra2
1867,Dqx1
1868,Mogs
1869,Mthfd2
1870,Bola3
1871,Actg2
1872,Cd207
1873,Paip2b
1874,Dysf
1875,Gm5878
1876,Smyd5
1877,Pradc1
1878,Cct7
1879,Egr4
1880,Alms1
1881,Cml2
1882,Fam136a
1883,Snrpg
1884,Pcbp1
1885,Asprv1
1886,Mxd1
1887,Gmcl1
1888,Anxa4
1889,Aak1
1890,Nfu1
1891,Antxr1
1892,Prokr1
1893,Gm44201
1894,Gm44210
1895,Isy1
1896,Cnbp
1897,H1fx
1898,Rpn1
1899,Ruvbl1
1900,Mgll
1901,Podxl2
1902,Mcm2
1903,Chchd6
1904,Klf15
1905,Fbln2
1906,Chchd4
1907,Lsm3
1908,Fgd5
1909,Mrps25
1910,Suclg2
1911,Frmd4b
1912,Foxp1
1913,Pdzrn3
1914,Chl1
1915,Trnt1
1916,Bhlhe40
1917,Rad18
1918,Thumpd3
1919,Cpne9
1920,Il17re
1921,Prrt3
1922,Fancd2
1923,Sec13
1924,Atp2b2
1925,Tamm41
1926,Pparg
1927,Tsen2
1928,Mkrn2os
1929,Raf1
1930,Rpl32
1931,Mbd4
1932,Alox5
1933,Gm5580
1934,Rassf4
1935,Cxcl12
1936,Zfp239
1937,Bms1
1938,Ankrd26
1939,Gm44317
1940,4930540M05Rik
1941,Ccdc77
1942,Bid
1943,Mical3
1944,Tuba8
1945,Gm15856
1946,Usp18
1947,Klrg1
1948,Slc2a3
1949,C3ar1
1950,Clec4a1
1951,Clec4a3
1952,Clec4b1
1953,Clec4a2
1954,Clec4b2
1955,Clec4n
1956,Clec4d
1957,Clec4e
1958,Cd163
1959,Phb2
1960,Tpi1
1961,Usp5
1962,Cdca3
1963,P3h3
1964,Gpr162
1965,Cd4
1966,Lag3
1967,Ptms
1968,Mlf2
1969,Cops7a
1970,Pianp
1971,Nop2
1972,Gapdh
1973,Ncapd2
1974,Mrpl51
1975,Cd27
1976,Cd9
1977,Vwf
1978,Ndufa9
1979,Dyrk4
1980,Rad51ap1
1981,Ccnd2
1982,Tspan9
1983,Tulp3
1984,Gm26770
1985,Rhno1
1986,Foxm1
1987,Fkbp4
1988,Klrb1a
1989,Klrb1
1990,Klrb1c
1991,Klrb1b
1992,Gm44067
1993,BC035044
1994,Gm15987
1995,Klrb1f
1996,Clec2d
1997,2310001H17Rik
1998,Cd69
1999,Clec12a
2000,Clec9a
2001,Klre1
2002,Klrd1
2003,Klrk1
2004,Klrc2
2005,Klrc1
2006,Klri2
2007,Klra17
2008,Klra5
2009,Klra6
2010,Klra8
2011,Klra9
2012,Klra7
2013,Klra3
2014,Klra1
2015,Magohb
2016,Styk1
2017,Ybx3
2018,Smim10l1
2019,Etv6
2020,Bcl2l14
2021,Lockd
2022,Hebp1
2023,Gm19434
2024,Gsg1
2025,Emp1
2026,Gm8994
2027,Plbd1
2028,Wbp11
2029,Ptpro
2030,Eps8
2031,Strap
2032,Mgst1
2033,Recql
2034,Kcnj8
2035,A930014E10Rik
2036,C2cd5
2037,Sox5
2038,Bcat1
2039,Lrmp
2040,Kras
2041,Bhlhe41
2042,4930479D17Rik
2043,Fam60a
2044,Dennd5b
2045,Bicd1
2046,Myadm
2047,Tarm1
2048,Oscar
2049,Prpf31
2050,Tsen34
2051,Pirb
2052,Pira2
2053,Gm14548
2054,Lilra6
2055,Lair1
2056,Lilra5
2057,Ncr1
2058,Tnnt1
2059,Syt5
2060,Hspbp1
2061,Cox6b2
2062,Il11
2063,Tmem238
2064,Rpl28
2065,Ube2s
2066,Shisa7
2067,Ssc5d
2068,U2af2
2069,Gm20715
2070,Rps5
2071,Trim28
2072,Ube2m
2073,Lig1
2074,Ehd2
2075,C5ar1
2076,Bbc3
2077,Sae1
2078,Zc3h4
2079,Ptgir
2080,Calm3
2081,Ppp5c
2082,Pglyrp1
2083,Ccdc61
2084,Foxa3
2085,Dmwd
2086,Snrpd2
2087,Gpr4
2088,Opa3
2089,Vasp
2090,Fosb
2091,Cd3eap
2092,Ckm
2093,Exoc3l2
2094,Relb
2095,Apoc1
2096,Apoe
2097,Tomm40
2098,Bcl3
2099,Igsf23
2100,Plaur
2101,Zfp428
2102,Xrcc1
2103,Cd177
2104,Rps19
2105,Cd79a
2106,Pou2f2
2107,D930028M14Rik
2108,Pafah1b3
2109,Exosc5
2110,B9d2
2111,Axl
2112,Snrpa
2113,Blvrb
2114,Zfp60
2115,Psmc4
2116,Fcgbp
2117,Fbl
2118,Eid2
2119,Timm50
2120,Rps16
2121,Med29
2122,Nccrp1
2123,Mrps12
2124,Sars2
2125,RP23-36D15.9
2126,Actn4
2127,Ryr1
2128,Gm26604
2129,Rasgrp4
2130,Kcnk6
2131,Yif1b
2132,Polr2i
2133,Tyrobp
2134,Nfkbid
2135,Zbtb32
2136,Haus5
2137,Ffar2
2138,Ffar1
2139,Cd22
2140,Mag
2141,Lsr
2142,Fxyd5
2143,Scn1b
2144,Wtip
2145,Uba2
2146,Pepd
2147,Cebpg
2148,Cebpa
2149,Faap24
2150,Cep89
2151,Nudt19
2152,Pdcd5
2153,Tshz3
2154,Uri1
2155,Ccne1
2156,Pop4
2157,RP23-89C10.5
2158,Siglecf
2159,Siglecg
2160,Nkg7
2161,Etfb
2162,Cd33
2163,Siglece
2164,Klk8
2165,Klk1b27
2166,Shank1
2167,Spib
2168,Pold1
2169,Napsa
2170,Atf5
2171,Nup62
2172,Il4i1
2173,Ptov1
2174,Prmt1
2175,Fcgrt
2176,Aldh16a1
2177,Pih1d1
2178,Ccdc155
2179,Dkkl1
2180,Ruvbl2
2181,Nucb1
2182,Ppp1r15a
2183,Rpl18
2184,Grwd1
2185,Emp3
2186,Saal1
2187,Saa3
2188,Ldha
2189,Ldhc
2190,Tmem86a
2191,Ptpn5
2192,E2f8
2193,Nav2
2194,Prmt3
2195,Siglech
2196,Cyfip1
2197,Snrpn
2198,Klf13
2199,Trpm1
2200,Mphosph10
2201,Tjp1
2202,Snrpa1
2203,RP24-172H24.1
2204,Chsy1
2205,Lrrk1
2206,Aldh1a3
2207,Igf1r
2208,Fam169b
2209,RP24-331B9.1
2210,AU020206
2211,Mrpl46
2212,Mrps11
2213,Aen
2214,Isg20
2215,Acan
2216,Mfge8
2217,Rlbp1
2218,Fanci
2219,Ticrr
2220,Wdr93
2221,Anpep
2222,Idh2
2223,Ttll13
2224,Prc1
2225,Fes
2226,Furin
2227,Blm
2228,Rps17
2229,Homer2
2230,Tm6sf1
2231,Hdgfrp3
2232,Adamtsl3
2233,4933406J10Rik
2234,A530021J07Rik
2235,Mesdc1
2236,Ctsc
2237,Rab38
2238,Prss23
2239,l7Rn6
2240,Eed
2241,Sytl2
2242,Tmem126a
2243,Ccdc90b
2244,Rab30
2245,Ddias
2246,Prcp
2247,Tenm4
2248,Alg8
2249,Ndufc2
2250,Thrsp
2251,Kctd14
2252,Clns1a
2253,Aqp11
2254,Pak1
2255,Acer3
2256,Tsku
2257,Lrrc32
2258,Prkrir
2259,Serpinh1
2260,Rps3
2261,Gm10605
2262,Slco2b1
2263,Xrra1
2264,RP23-428N8.3
2265,Pold3
2266,Pgm2l1
2267,P4ha3
2268,Ucp3
2269,Mrpl48
2270,Plekhb1
2271,P2ry6
2272,P2ry2
2273,Pde2a
2274,Clpb
2275,Anapc15
2276,Il18bp
2277,Xndc1
2278,Art1
2279,Stim1
2280,Rrm1
2281,Hbb-bt
2282,Hbb-bs
2283,Ubqlnl
2284,Olfm5
2285,Trim34a
2286,Trim5
2287,Trim30b
2288,Trim30c
2289,Trim30a
2290,Trim30d
2291,Olfr658
2292,Mrpl17
2293,Nlrp10
2294,Lmo1
2295,Rpl27a
2296,Akip1
2297,Nrip3
2298,1600010M07Rik
2299,Ipo7
2300,Wee1
2301,Swap70
2302,Adm
2303,Dkk3
2304,Mical2
2305,Rras2
2306,Psma1
2307,Pde3b
2308,1110004F10Rik
2309,Plekha7
2310,Nucb2
2311,Xylt1
2312,Arl6ip1
2313,Itpripl2
2314,Coq7
2315,Ccp110
2316,Knop1
2317,Thumpd1
2318,Acsm3
2319,Eri2
2320,Eef2k
2321,Polr3e
2322,Cdr2
2323,Igsf6
2324,Gga2
2325,Ndufab1
2326,Palb2
2327,Plk1
2328,Chp2
2329,Lcmt1
2330,4933440M02Rik
2331,Nsmce1
2332,D430042O09Rik
2333,Lat
2334,Nfatc2ip
2335,Cd19
2336,Eif3c
2337,Apobr
2338,Nupr1
2339,Sgf29
2340,Sult1a1
2341,Bola2
2342,Mapk3
2343,Aldoa
2344,Hirip3
2345,Mvp
2346,Maz
2347,Kif22
2348,Spn
2349,Mylpf
2350,Zfp771
2351,Dctpp1
2352,Sephs2
2353,Itgal
2354,RP23-4H17.3
2355,Bcl7c
2356,Orai3
2357,Stx1b
2358,Vkorc1
2359,Bckdk
2360,Itgam
2361,Itgam-1
2362,Itgax
2363,Itgad
2364,Cox6a2
2365,Tial1
2366,Inpp5f
2367,Nsmce4a
2368,Tacc2
2369,Dmbt1
2370,Bub3
2371,Chst15
2372,Oat
2373,Adam12
2374,Dock1
2375,Mki67
2376,Glrx3
2377,Stk32c
2378,Utf1
2379,6430531B16Rik
2380,Adam8
2381,Tubgcp2
2382,Fuom
2383,Echs1
2384,Paox
2385,Cd163l1
2386,5830411N06Rik
2387,Syce1
2388,Zfp941
2389,Psmd13
2390,Nlrp6
2391,Ifitm2
2392,Ifitm1
2393,Ifitm3
2394,Ifitm6
2395,Rnh1
2396,Hras
2397,Irf7
2398,Sct
2399,Pidd1
2400,Rplp2
2401,Cracr2b
2402,Polr2l
2403,Tspan4
2404,Muc2
2405,Dusp8
2406,Tnni2
2407,Mrpl23
2408,H19
2409,Igf2
2410,Tssc4
2411,Kcnq1ot1
2412,Cdkn1c
2413,Slc22a18
2414,Cars
2415,Gm15579
2416,Ccnd1
2417,Plekhg1
2418,Mthfd1l
2419,Akap12
2420,Ccdc170
2421,Syne1
2422,Fbxo5
2423,Ipcef1
2424,Pcmt1
2425,Nup43
2426,Sash1
2427,Grm1
2428,Stx11
2429,Sf3b5
2430,Plagl1
2431,Ltv1
2432,Phactr2
2433,Fuca2
2434,Adgrg6
2435,Cited2
2436,Gm20655
2437,Gm10827
2438,Tnfaip3
2439,Ifngr1
2440,Pex7
2441,Map7
2442,Bclaf1
2443,Mtfr2
2444,Ahi1
2445,Myb
2446,Sgk1
2447,Rps12
2448,Vnn3
2449,Arg1
2450,Epb41l2
2451,Samd3
2452,Arhgap18
2453,Themis
2454,Cenpw
2455,Ncoa7
2456,Hddc2
2457,Rwdd1
2458,Fam26f
2459,Hdac2
2460,Marcks
2461,Tube1
2462,4930547M16Rik
2463,Slc16a10
2464,Rpf2
2465,Amd1
2466,Cdk19
2467,Cep57l1
2468,Sobp
2469,Cd24a
2470,Aim1
2471,Prep
2472,Lilr4b
2473,Lilrb4a
2474,Asf1a
2475,Gja1
2476,Pkib
2477,Fabp7
2478,Smpdl3a
2479,Ranbp2
2480,Sowahc
2481,Ddit4
2482,Spock2
2483,Chst3
2484,Psap
2485,Vsir
2486,Tbata
2487,Ppa1
2488,H2afy2
2489,Tspan15
2490,Srgn
2491,Ddx21
2492,Ccar1
2493,Dna2
2494,Pbld2
2495,Reep3
2496,Egr2
2497,Rtkn2
2498,Arid5b
2499,Tmem26
2500,Cdk1
2501,Slc16a9
2502,Bicc1
2503,Tfam
2504,Cisd1
2505,Zwint
2506,Gnaz
2507,Adora2a
2508,Upb1
2509,Snrpd3
2510,Ggt1
2511,Susd2
2512,Ddt
2513,Gstt1
2514,Mif
2515,Derl3
2516,Smarcb1
2517,Mmp11
2518,Chchd10
2519,Gm867
2520,Vpreb3
2521,Gm16222
2522,S100b
2523,Pcnt
2524,Spatc1l
2525,Col6a2
2526,Slc19a1
2527,Sumo3
2528,Lrrc3
2529,Trpm2
2530,Pfkl
2531,Aire
2532,Icosl
2533,Pdxk
2534,Madcam1
2535,Cdc34
2536,Gzmm
2537,Bsg
2538,Rnf126
2539,Fstl3
2540,Prss57
2541,Palm
2542,Ptbp1
2543,Wdr18
2544,Polr2e
2545,Atp5d
2546,Ndufs7
2547,Dazap1
2548,Rps15
2549,Plk5
2550,Gm15124
2551,Mbd3
2552,Uqcr11
2553,Tcf3
2554,Atp8b3
2555,Gm26710
2556,Sf3a2
2557,Jsrp1
2558,Lsm7
2559,Tmprss9
2560,Timm13
2561,Lmnb2
2562,Gadd45b
2563,Thop1
2564,Zbtb7a
2565,Matk
2566,Mrpl54
2567,Gm16315
2568,Gipc3
2569,Mfsd12
2570,Fzr1
2571,Dohh
2572,Nfic
2573,S1pr4
2574,Gna15
2575,1190007I07Rik
2576,Tdg
2577,Nfyb
2578,Txnrd1
2579,Slc41a2
2580,1500009L16Rik
2581,Nuak1
2582,Ckap4
2583,Pwp1
2584,Rtcb
2585,Bpifc
2586,Timp3
2587,Hsp90b1
2588,Stab2
2589,1700113H08Rik
2590,Igf1
2591,Parpbp
2592,Nup37
2593,Gnptab
2594,Chpt1
2595,Sycp3
2596,Spic
2597,Arl1
2598,Utp20
2599,Gas2l3
2600,Slc25a3
2601,Tmpo
2602,Elk3
2603,Lta4h
2604,Snrpf
2605,Ntn4
2606,Metap2
2607,Ndufa12
2608,Tmcc3
2609,Cep83
2610,Plxnc1
2611,Socs2
2612,Mrpl42
2613,Ube2n
2614,Nudt4
2615,Eea1
2616,Atp2b1
2617,Poc1b
2618,Gm16239
2619,Dusp6
2620,Kitl
2621,Cep290
2622,E2f7
2623,Csrp2
2624,Nap1l1
2625,Phlda1
2626,Gm26596
2627,Cct2
2628,Lyz2
2629,Lyz1
2630,Nup107
2631,Mdm1
2632,Ifng
2633,Llph
2634,Hmga2
2635,9230105E05Rik
2636,Msrb3
2637,Gns
2638,Rassf3
2639,Xpot
2640,Tsfm
2641,Mettl21b
2642,Mettl1
2643,Cdk4
2644,Tspan31
2645,B4galnt1
2646,Kif5a
2647,Mars
2648,Shmt2
2649,Lrp1
2650,Nab2
2651,Tmem194
2652,Rdh1
2653,Prim1
2654,Naca
2655,Ptges3
2656,Atp5b
2657,Timeless
2658,Stat2
2659,Cnpy2
2660,Cs
2661,Nabp2
2662,Esyt1
2663,Rpl41
2664,Pa2g4
2665,Rps26
2666,Ikzf4
2667,Cdk2
2668,Dgka
2669,Ormdl2
2670,Cd63
2671,1700019B03Rik
2672,C330021F23Rik
2673,Camsap3
2674,Retn
2675,Mcemp1
2676,Fcor
2677,Fcer2a
2678,Gm16553
2679,Cd209a
2680,Cd209e
2681,Cd209d
2682,Cd209c
2683,Cers4
2684,Shcbp1
2685,Lig4
2686,Tnfsf13b
2687,Carkd
2688,F10
2689,Tfdp1
2690,Gas6
2691,1700029H14Rik
2692,Rasa3
2693,Cdc16
2694,Tdrp
2695,Kbtbd11
2696,5830468F06Rik
2697,Mcph1
2698,Agpat5
2699,Gm15319
2700,Ckap2
2701,Vps36
2702,Vdac3
2703,Ikbkb
2704,Plat
2705,Ank1
2706,Gins4
2707,Ash2l
2708,Thap1
2709,Rab11fip1
2710,Eif4ebp1
2711,Mak16
2712,Wrn
2713,Tex15
2714,Gsr
2715,Gtf2e2
2716,Rbpms
2717,Dusp4
2718,Eri1
2719,D8Ertd82e
2720,Lonrf1
2721,Msr1
2722,Slc7a2
2723,Mtus1
2724,Pcm1
2725,Asah1
2726,Fam149a
2727,Tlr3
2728,Ankrd37
2729,Cenpu
2730,Primpol
2731,Casp3
2732,Ing2
2733,Dctd
2734,Neil3
2735,Spcs3
2736,Wdr17
2737,Hpgd
2738,Sap30
2739,Hmgb2
2740,2700029M09Rik
2741,Nek1
2742,Ddx60
2743,Msmo1
2744,March1
2745,Tma16
2746,Naf1
2747,Ints10
2748,Lpl
2749,Lzts1
2750,Pbx4
2751,2810428I15Rik
2752,Lrrc25
2753,Gdf15
2754,Lsm4
2755,Jund
2756,Ifi30
2757,Ccdc124
2758,Slc5a5
2759,Rpl18a
2760,Haus8
2761,Ushbp1
2762,Babam1
2763,Ankle1
2764,Mrpl34
2765,Plvap
2766,Bst2
2767,Mvb12a
2768,Pgls
2769,Colgalt1
2770,Fcho1
2771,Cyp4f18
2772,Tpm4
2773,Gm10282
2774,Klf2
2775,Hmgxb4
2776,Hmox1
2777,Mcm5
2778,Rasd2
2779,1700007B14Rik
2780,Arhgap10
2781,Rbmxl1
2782,Lsm6
2783,Smad1
2784,Otud4
2785,Abce1
2786,Gypa
2787,Smarca5
2788,Inpp4b
2789,Il15
2790,Rnf150
2791,Tbc1d9
2792,Ndufb7
2793,Ddx39
2794,Asf1b
2795,Samd1
2796,Il27ra
2797,Rln3
2798,Podnl1
2799,Gm26532
2800,Mri1
2801,Ier2
2802,Gm26664
2803,Trmt1
2804,Nfix
2805,Lyl1
2806,G430095P16Rik
2807,Gadd45gip1
2808,Rad23a
2809,Calr
2810,Syce2
2811,Klf1
2812,Dnase2a
2813,Rnaseh2a
2814,Prdx2
2815,Junb
2816,Wdr83os
2817,Vps35
2818,Orc6
2819,Mylk3
2820,N4bp1
2821,Gm2694
2822,Heatr3
2823,Cyld
2824,Rpgrip1l
2825,Mmp2
2826,Lpcat2
2827,Gnao1
2828,Nudt21
2829,Mt3
2830,Mt2
2831,Mt1
2832,Nup93
2833,9330175E14Rik
2834,Nlrc5
2835,Cpne2
2836,Ccl22
2837,Ccl17
2838,Ciapin1
2839,Polr2c
2840,Ccdc102a
2841,Adgrg5
2842,Adgrg1
2843,Adgrg3
2844,Cngb1
2845,Cfap20
2846,Gins3
2847,Got2
2848,Gm8730
2849,Cdh5
2850,Cdh16
2851,Rrad
2852,1700082M22Rik
2853,Cbfb
2854,E2f4
2855,Tppp3
2856,Ctcf
2857,Enkd1
2858,Gfod2
2859,Nutf2
2860,Dpep2
2861,Nfatc3
2862,Prmt7
2863,Smpd3
2864,Cdh3
2865,Cdh1
2866,Cirh1a
2867,Nip7
2868,Cyb5b
2869,Nfat5
2870,Nob1
2871,Rps26-ps1
2872,Psmd7
2873,Zfhx3
2874,Hp
2875,Zfp612
2876,Sf3b3
2877,Ddx19a
2878,Aars
2879,Rfwd3
2880,Mlkl
2881,Cfdp1
2882,Kars
2883,Terf2ip
2884,Maf
2885,Cmc2
2886,Cenpn
2887,Gcsh
2888,Pkd1l2
2889,Gan
2890,Plcg2
2891,Mphosph6
2892,Cdh13
2893,Osgin1
2894,Cotl1
2895,Usp10
2896,Crispld2
2897,6430548M08Rik
2898,Gins2
2899,Emc8
2900,Irf8
2901,Klhdc4
2902,Slc7a5
2903,Zfpm1
2904,Zc3h18
2905,Snai3
2906,Piezo1
2907,Cdt1
2908,Aprt
2909,Cbfa2t3
2910,Rpl13
2911,Cpne7
2912,Spata33
2913,Fanca
2914,Tubb3
2915,4732419C18Rik
2916,Ccsap
2917,Nup133
2918,Taf5l
2919,2810004N23Rik
2920,Kcnk1
2921,Tomm20
2922,Rbm34
2923,Nrp1
2924,Itgb1
2925,Gm3667
2926,Dnase1l3
2927,Rpp14
2928,Thoc7
2929,Psmd6
2930,Slc4a7
2931,Rarb
2932,Rpl15
2933,Ube2e1
2934,Gng2
2935,Dnajc9
2936,Chchd1
2937,Plau
2938,Adk
2939,Vdac2
2940,Comtd1
2941,Zfp503
2942,Gm26772
2943,Ppif
2944,Dnah12
2945,Ccdc66
2946,Il17rb
2947,Chdh
2948,Tkt
2949,Prkcd
2950,Sfmbt1
2951,Gnl3
2952,Nt5dc2
2953,Stab1
2954,Sh3bp5
2955,Mettl6
2956,Colq
2957,Dph3
2958,Wdfy4
2959,Arhgap22
2960,Rpl23a-ps3
2961,Mmrn2
2962,Fam213a
2963,Ear2
2964,Psmc6
2965,Gnpnat1
2966,Cdkn3
2967,Cnih1
2968,Samd4
2969,Gm10371
2970,Gch1
2971,Wdhd1
2972,Lgals3
2973,Dlgap5
2974,Tlr11
2975,Parp2
2976,Tep1
2977,Gm26782
2978,Osgep
2979,Apex1
2980,Pnp
2981,Rnase4
2982,Rnase6
2983,Rnase2a
2984,Hnrnpc
2985,Rpgrip1
2986,Supt16
2987,Trav1
2988,Trav2
2989,Trav3-1
2990,Trav5-1
2991,Trav6-1
2992,Trav7-1
2993,Trav6-2
2994,Trav7d-2
2995,Trav4d-2
2996,Trav7d-3
2997,Trav6d-4
2998,Trav7d-4
2999,Trav8d-1
3000,Trav6d-5
3001,Trav10d
3002,Trav13d-1
3003,Trav9d-4
3004,Trav8d-2
3005,Trav16d-dv11
3006,Trav13d-4
3007,Trav14d-3-dv8
3008,Trav7n-4
3009,Trav9n-1
3010,Trav10n
3011,Trav6n-6
3012,Trav11n
3013,Trav13n-1
3014,Trav9n-4
3015,Trav13n-3
3016,Trav8n-2
3017,Trav16n
3018,Trav13n-4
3019,Trav14n-3
3020,Trav4-2
3021,Trav7-3
3022,Trav6-4
3023,Trav7-4
3024,Trav8-1
3025,Trav9-1
3026,Trav6-5
3027,Trav10
3028,Trav11
3029,Trav7-5
3030,Trav12-1
3031,Trav13-1
3032,Trav14-1
3033,Trav15-1-dv6-1
3034,Trav9-2
3035,Trav4-3
3036,Trav12-2
3037,Trav12-3
3038,Trav13-2
3039,Trav14-2
3040,Trav15-2-dv6-2
3041,Trav3-3
3042,Trav9-4
3043,Trav4-4-dv10
3044,Trav5-4
3045,Trav6-7-dv9
3046,Trav7-6
3047,Trav8-2
3048,Trav16
3049,Trav13-4-dv7
3050,Trav14-3
3051,Trav15-3
3052,Trav3-4
3053,B230359F08Rik
3054,Trav17
3055,Trav18
3056,Trav19
3057,Trav20
3058,Trav21-dv12
3059,Trdv1
3060,Gm43647
3061,Trdv2-1
3062,Trdv2-2
3063,Trav23
3064,Trdv4
3065,Trdc
3066,Trdv5
3067,Traj58
3068,Trac
3069,Slc7a7
3070,Prmt5
3071,Haus4
3072,Psmb5
3073,Psmb11
3074,Slc7a8
3075,Zfhx2
3076,Dhrs4
3077,Emc9
3078,Psme2
3079,Irf9
3080,Ipo4
3081,Tinf2
3082,Tgm1
3083,Nop9
3084,Ltb4r1
3085,Adcy4
3086,Ripk3
3087,Sdr39u1
3088,Gzmc
3089,Gzmb
3090,Pspc1
3091,Gjb2
3092,Cryl1
3093,Sap18
3094,Ska3
3095,Mrpl57
3096,Phf11b
3097,Phf11c
3098,Mipepos
3099,Sacs
3100,Kpna3
3101,Gm27010
3102,Rnaseh2b
3103,4931440J10Rik
3104,Ctsb
3105,Fdft1
3106,Blk
3107,Fam167a
3108,Pinx1
3109,Pbk
3110,Esco2
3111,Ccdc25
3112,Scara3
3113,Clu
3114,Ephx2
3115,Dpysl2
3116,Cdca2
3117,Nefm
3118,Adamdec1
3119,Stc1
3120,Slc25a37
3121,Gm27177
3122,Loxl2
3123,Egr3
3124,Sorbs3
3125,Polr3d
3126,Reep4
3127,Hr
3128,Dmtn
3129,Xpo7
3130,Gfra2
3131,Gm16549
3132,Lcp1
3133,Gtf2f2
3134,Nufip1
3135,Tsc22d1
3136,Serp2
3137,Lacc1
3138,Enox1
3139,Dnajc15
3140,Epsti1
3141,Tnfsf11
3142,Rgcc
3143,Naa16
3144,Diaph3
3145,Mzt1
3146,Bora
3147,Dis3
3148,Klf5
3149,Klf12
3150,Tbc1d4
3151,Uchl3
3152,Lmo7
3153,Kctd12
3154,Rnf219
3155,Gm10076
3156,Spry2
3157,Mir17hg
3158,Cldn10
3159,Rap2a
3160,Ipo5
3161,Slc15a1
3162,Dock9
3163,Gpr18
3164,Gpr183
3165,Clybl
3166,Gm26870
3167,Aasdhppt
3168,Casp1
3169,Casp4
3170,Dync2h1
3171,Dcun1d5
3172,Mmp12
3173,Tmem123
3174,Birc3
3175,Maml2
3176,Cep57
3177,Sesn3
3178,Endod1
3179,Amotl1
3180,Fut4
3181,Mre11a
3182,Gpr83
3183,Izumo1r
3184,Taf1d
3185,Cep295
3186,Smco4
3187,Naalad2
3188,Pin1
3189,A230050P20Rik
3190,Ppan
3191,Eif3g
3192,Dnmt1
3193,Mrpl4
3194,Icam1
3195,Fdx1l
3196,Cdkn2d
3197,Ilf3
3198,AB124611
3199,Carm1
3200,Smarca4
3201,Ldlr
3202,Spc24
3203,Epor
3204,Elavl3
3205,Elof1
